rank,company,revenue ($ millions),profit ($ millions)
88,H.J. Heinz,4366.2,301.7
89,Bethlehem Steel,4332.9,-152.7
90,Kimberly-Clark,4303.1,269.4
91,Merck,4128.9,675.7
92,Amerada Hess,4014.7,-219.4
93,Whirlpool,4008.7,199.6
94,American Cyanamid,3815.9,202.5
95,Eaton,3811.6,137.6
96,Abbott Laboratories,3807.6,540.5
97,Hanson Industries NA,3768.5,103.1
98,Time Warner,3762.1,376.4
99,US Pharmaceuticals,3745.4,521.1
100,OfficeMax,3740.0,101.5
101,Eli Lilly,3720.4,558.2
102,Firestone Tire & Rubber,3712.0,85.0
103,Dana,3695.1,85.9
104,Quaker Oats,3670.7,179.6
105,Dresser Industries,3661.3,9.6
106,BASF,3645.4,104.6
107,Owens Corning,3644.4,15.6
108,Owens-Illinois,3641.8,179.2
109,Reynolds Metals,3638.9,191.8
110,BorgWarner,3623.4,206.3
111,Deere,3516.3,-229.3
112,Agway,3510.5,N.A.
113,American Motors,3462.5,-91.3
114,Grumman,3440.1,78.7
115,Scott Paper,3437.0,186.5
116,Cooper Industries,3433.3,147.7
117,Bayer Corporation,3410.0,93.8
118,Navistar International,3356.5,1.7
119,Control Data,3346.7,-264.5
120,Kellogg,3340.7,318.9
121,American Standard,3324.6,188.5
122,Chiquita Brands Intl.,3306.7,53.8
123,Ryerson Tull,3276.2,19.3
124,Teledyne,3241.4,238.3
125,Mead,3217.7,36.3
126,Chesebrough-Pond's,3121.3,N.A.
127,Warner-Lambert,3102.9,309.5
128,GenCorp,3099.0,130.0
129,ARMCO,3085.7,-472.0
130,Maxus Energy,3079.2,-115.6
131,FMC,3002.7,152.5
132,Staley Continental,2996.4,26.2
133,Times Mirror,2920.3,408.1
134,Celanese,2891.0,213.0
135,Avon Products,2883.1,158.7
136,USG,2869.9,225.5
137,Gillette,2818.3,15.8
138,Gannett,2801.5,276.4
139,Ingersoll-Rand,2799.5,94.0
140,Burlington Industries Equity,2778.1,56.5
141,Sipco,2763.2,4.4
142,Farmland Industries,2690.1,N.A.
143,Fruehauf,2680.0,N.A.
144,Triangle Industries,2667.9,12.9
145,Kidde,2649.4,25.2
146,Wang Laboratories,2642.5,50.9
147,Johnson Controls,2639.4,95.9
148,Hercules,2615.1,226.7
149,Fort James,2606.9,95.3
150,Goodrich,2553.3,32.7
151,Combustion Engineering,2551.5,50.9
152,Kerr-McGee,2535.0,-292.0
153,Squibb,2530.4,396.3
154,Furniture Brands Intl.,2510.7,92.3
155,Lever Brothers,2474.6,-18.6
156,Lear Siegler,2464.1,55.5
157,Schering-Plough,2398.7,265.8
158,Penn Central,2387.9,154.2
159,Walter Industries,2320.5,138.6
160,Cummins,2303.7,-107.3
161,Engelhard,2289.5,53.3
162,Pharmacia,2280.3,252.6
163,Sherwin-Williams,2253.2,106.0
164,R.R. Donnelley & Sons,2233.5,158.3
165,Kaisertech,2233.5,-32.7
166,Harris,2216.6,59.6
167,Land O'Lakes,2215.1,N.A.
168,Hershey Foods,2169.6,132.8
169,Singer,2095.0,82.6
170,Emhart,2094.3,-10.2
171,Quantum Chemical,2093.7,75.6
172,Rohm & Haas,2067.0,138.0
173,Union Camp,2045.2,129.9
174,Great Northern Nekoosa,2039.2,85.3
175,Stone Container,2032.3,35.4
176,Tribune,2029.8,292.9
177,Sterling Drug,1990.4,171.5
178,Pitney Bowes,1986.7,167.9
179,Air Products & Chem.,1982.1,4.7
180,Alumax,1974.3,70.1
181,Hormel Foods,1960.2,39.1
182,FINA,1960.0,-24.6
183,Premark International,1959.0,-98.3
184,Thiokol,1949.9,132.9
185,AMP,1933.1,164.3
186,Sunbeam/Oster,1924.2,-164.0
187,Armstrong Holdings,1920.3,122.4
188,Manville,1920.3,81.2
189,Knight-Ridder,1910.7,140.0
190,Apple Computer,1901.9,154.0
191,Zenith Electronics,1892.1,-10.0
192,Valero Energy,1880.1,-99.9
193,Corning,1856.3,177.1
194,Maytag,1838.5,111.2
195,WestPoint Stevens,1813.4,54.5
196,Westvaco,1811.9,108.1
197,J.E. Seagram,1809.6,247.0
198,Paccar,1795.6,54.3
199,Black & Decker,1791.2,6.3
200,Pennzoil,1782.2,45.4
201,Parker Hannifin,1730.2,88.2
202,Brunswick,1717.4,110.3
203,Mack Trucks,1711.8,-30.6
204,Olin,1707.3,75.2
205,Imcera Group,1702.6,-217.0
206,Koppers,1695.9,77.5
207,National Gypsum,1694.2,55.3
208,J.P. Stevens,1671.9,53.7
209,Revlon,1650.0,N.A.
210,Hoechst Celanese,1649.7,37.8
211,Polaroid,1629.2,103.5
212,Crown Holdings,1618.9,79.4
213,Coltec Industries,1616.3,89.3
214,General Signal,1583.4,74.6
215,Ethyl,1579.2,177.7
216,Monfort of Colorado,1577.0,25.1
217,McGraw-Hill,1576.8,154.0
218,Mapco,1569.9,74.1
219,New York Times,1564.7,132.2
220,Baker Hughes,1557.2,-273.0
221,Stanley Works,1549.6,78.7
222,Fort Howard,1549.3,146.4
223,VF,1544.6,129.3
224,Louisiana-Pacific,1506.2,187.9
225,Springs Industries,1505.0,32.6
226,Tyson Foods,1503.7,50.3
227,National Semiconductor,1478.1,-91.5
228,Central Soya,1475.5,1.8
229,Wilson Foods,1454.2,-23.5
230,Masco,1452.0,203.4
231,Aeroquip-Vickers,1447.3,122.6
232,AMAX,1443.7,14.3
233,Cyclops Industries,1440.9,21.3
234,Dover,1439.8,83.8
235,Gould,1437.2,-101.8
236,Sundstrand,1433.9,45.4
237,MID-AMERICA DAIRYMEN,1420.3,N.A.
238,Square D,1403.5,98.9
239,Gold Kist Holdings,1394.9,N.A.
240,Intl. Multifoods,1355.4,24.9
241,Witco,1355.0,65.2
242,Tektronix,1352.2,39.3
243,Hasbro,1329.6,99.2
244,Temple-Inland,1328.8,80.8
245,Amstar,1321.5,34.7
246,Molson Coors Brewing,1314.9,59.4
247,Murphy Oil,1313.3,-194.8
248,Becton Dickinson,1311.6,121.9
249,Cabot,1309.9,71.1
250,Thomas J. Lipton,1303.2,91.5
251,Applera,1290.6,72.6
252,NL Industries,1283.2,-324.2
253,National Service Industries,1282.9,71.3
254,Dean Foods,1268.6,40.7
255,Data General,1268.0,-29.0
256,Intel,1265.0,-173.2
257,Foster Wheeler,1257.9,28.0
258,Union Texas,1255.7,-57.5
259,Fruit of the Loom,1246.4,12.1
260,Farmers Union Central Exch.,1220.2,N.A.
261,Fleetwood Enterprises,1218.4,39.3
262,Tyco Laboratories,1216.8,36.7
263,Washington Post,1215.1,100.2
264,Crane,1204.2,38.4
265,Willamette Industries,1200.2,74.7
266,Weirton Steel,1173.8,45.1
267,G. Heileman Brewing,1173.8,48.3
268,Triarc,1162.4,-8.6
269,Minstar,1156.4,0.7
270,PerkinElmer,1145.1,44.9
271,E-SYSTEMS,1135.1,61.6
272,Dow Jones,1134.9,183.4
273,Avery Dennison,1131.2,48.6
274,Harsco,1130.3,46.4
275,Certainteed,1114.2,57.3
276,Pennwalt Corp,1107.6,51.9
277,Norton,1107.1,-33.1
278,Collins & Aikman,1100.7,66.4
279,NVF,1099.9,N.A.
280,Inspiration Resources,1098.8,37.8
281,Rexnord,1093.5,-103.7
282,Clorox,1089.1,95.6
283,Dow Corning,1085.4,110.6
284,Fieldcrest Cannon,1083.2,17.4
285,Ball,1070.3,58.9
286,Brockway,1065.6,30.3
287,National Starch & Chemical,1063.6,71.8
288,Hartmarx,1063.0,24.8
289,Mattel,1058.7,-1.0
290,Timken,1058.1,2.7
291,Asarco,1056.5,9.1
292,Anderson Clayton,1056.5,16.8
293,Crown Central,1051.6,-20.2
294,Smurfit-Stone Container,1044.3,28.0
295,Winn Enterprises,1017.3,N.A.
296,American Greetings,1012.5,74.4
297,General Cinema,1012.2,125.8
298,Arvin Industries,995.6,41.2
299,Brown-Forman,994.9,86.4
300,Sequa,984.6,N.A.
301,Lubrizol,976.8,78.2
302,Potlatch,976.4,69.9
303,McCormick,975.7,29.7
304,Himont,973.9,97.3
305,Esselte Business Systems,972.8,45.9
306,Outboard Marine,971.8,14.3
307,Harcourt Brace Jovanovich,968.6,70.5
308,Gerber Products,967.9,45.5
309,Fairchild Industries,967.3,-10.0
310,AMDAHL,966.3,41.8
311,A.O. Smith,964.7,29.0
312,Lafarge,963.8,26.0
313,Sonoco Products,963.8,54.7
314,Nortek,962.8,29.0
315,Tyler,961.4,11.9
316,Illinois Tool Works,961.1,79.6
317,Vulcan Materials,957.8,93.2
318,Chicago Pacific,954.9,28.8
319,Clark Equipment,954.0,-60.6
320,Federal Paper Board,948.6,18.4
321,Federal-Mogul,941.6,3.6
322,Sheller-Globe,940.0,N.A.
323,Wheeling Pittsburgh,934.5,-250.9
324,Figgie International,919.8,42.4
325,Bowater,919.7,49.4
326,Varian Associates,912.1,-14.9
327,Dayco,911.0,3.1
328,Household Manufacturing,910.3,-42.8
329,Echlin,901.9,48.8
330,International Controls,901.7,-6.9
331,Quaker State,899.1,50.3
332,M/A-Com,886.1,8.8
333,Champion Spark Plug,883.8,17.2
334,Lone Star Industries,883.4,117.4
335,Deluxe,866.8,121.1
336,Bemis,864.7,25.6
337,Smithfield Foods,864.3,4.7
338,DR Holdings Inc. of Delaware,860.2,46.9
339,Bell & Howell,853.4,32.9
340,Cincinnati Milacron,850.0,23.3
341,Phelps Dodge,845.9,61.4
342,Rhone-Poulenc Rorer,844.6,125.6
343,Mitchell Energy & Devel.,843.9,48.2
344,General Instrument,841.4,-66.5
345,Newmont Mining,834.1,74.2
346,Metromedia International,830.2,39.6
347,Joy Global,830.0,1.3
348,Tecumseh Products,821.1,50.7
349,Louisiana Land & Exploration,818.4,-20.6
350,MacMillan,817.8,59.5
351,Liz Claiborne,813.5,86.2
352,Chromalloy American,813.0,N.A.
353,Ecolab,812.9,43.7
354,Pacific Resources,811.3,27.8
355,Cyprus Amax Minerals,810.8,21.1
356,Hughes Tool,806.1,-475.8
357,United Merchants & Mfrs.,802.1,-35.3
358,Armtek,800.1,-37.6
359,Raychem,797.6,48.8
360,Tyco International,796.4,37.5
361,Rubbermaid,795.2,70.0
362,A.H. Robins,789.9,81.8
363,Tosco,780.3,17.6
364,Allis-Chalmers,771.2,-8.6
365,Tandem Computers,767.8,63.8
366,CF Industries,766.1,N.A.
367,Reichhold Chemicals,765.6,15.9
368,Anchor Hocking,757.8,6.6
369,Mohasco,757.7,15.8
370,Nucor,755.2,46.4
371,Worthington Industries,754.3,42.0
372,GAF,753.8,80.7
373,Briggs & Stratton,745.8,34.1
374,Insilco,745.1,33.3
375,Nalco Chemical,736.1,63.7
376,Interlake,736.0,32.6
377,Ferro,725.2,24.1
378,Natl. Coop. Refinery Assn.,715.9,N.A.
379,Metaldyne,712.3,9.4
380,Interstate Bakeries,708.5,15.3
381,Nashua,704.2,20.6
382,Dennison Manufacturing,701.1,30.3
383,Wm. Wrigley Jr.,699.0,53.8
384,Bausch & Lomb,698.9,74.7
385,Flowers Industries,698.4,29.5
386,Storage Technology,696.0,36.2
387,Memorex Telex,695.0,67.5
388,Joy Technologies,692.8,-83.9
389,York International,690.0,8.2
390,AM International,688.9,5.7
391,Snap-On,670.1,65.5
392,SPX,665.8,28.5
393,Loral,663.8,53.0
394,Southwest Forest Industries,660.3,-1.7
395,Consolidated Papers,653.0,87.5
396,Dexter,650.1,33.6
397,Eagle-Picher Industries,648.3,38.8
398,Texas Industries,648.2,22.1
399,Big Three Industries,646.0,-4.5
400,Hillenbrand Industries,641.1,50.5
401,First City Industries,637.8,-9.5
402,Savannah Foods & Industries,634.7,10.4
403,Media General,634.6,17.1
404,Tracor,632.1,18.8
405,Warnaco Group,630.0,N.A.
406,Freeport-McMoran,629.7,25.7
407,Rohr,626.1,47.3
408,AG Processing,625.4,N.A.
409,Compaq Computer,625.2,42.9
410,Ocean Spray,624.3,N.A.
411,Pentair,623.9,15.2
412,Intl. Flavors & Frag.,620.7,85.7
413,Cameron Iron Works,616.2,4.6
414,Roper,613.5,14.5
415,Thorn Apple Valley,611.0,-5.5
416,Calmat,605.9,44.1
417,Intergraph,605.7,70.4
418,Universal Foods,602.7,15.4
419,Chesapeake,599.8,13.7
420,Westmoreland Coal,598.6,13.0
421,Cray Research,596.7,124.8
422,Nerco,594.7,57.5
423,Kaman,587.8,20.3
424,Anchor Glass Container,587.5,22.1
425,Robertson-Ceco,586.5,-41.8
426,Pittway,585.7,27.6
427,Leggett & Platt,585.7,34.6
428,Bairnco,585.1,22.5
429,Nacco Industries,584.0,33.3
430,Georgia Gulf,583.3,39.1
431,Jostens,581.9,40.3
432,Pullman,580.5,16.2
433,Cooper Tire & Rubber,577.5,23.0
434,Butler Manufacturing,576.8,3.6
435,Harte-Hanks Communications,576.4,1.9
436,Advanced Micro Devices,576.1,-36.6
437,Leslie Fay,573.4,18.6
438,Kellwood,573.0,19.2
439,Liquid Air,570.6,34.7
440,Ametek,568.5,36.6
441,Cooper Cos.,560.1,9.0
442,Handy & Harman,558.9,-8.8
443,Hubbell,558.8,54.5
444,Georgia Kraft,557.4,27.6
445,Standard Register,557.3,32.7
446,Vista Chemical,550.1,28.9
447,Shaw Industries,550.0,24.1
448,C.R. Bard,548.0,51.2
449,Foxboro,544.0,9.3
450,Genesco,538.5,-33.9
451,Philips Industries,538.3,29.8
452,Oxford Industries,533.6,10.3
453,Meredith,533.4,47.2
454,Riceland Foods,532.3,23.8
455,L.B. Foster,531.7,-55.5
456,Herman Miller,531.6,37.8
457,H.B. Fuller,528.5,18.9
458,Dorsey,526.8,9.4
459,California & Hawaiian Sugar,526.3,N.A.
460,Danaher,524.0,15.4
461,Carpenter Technology,517.0,7.7
462,Phillips-Van Heusen,514.4,20.1
463,UST,511.6,103.9
464,American Maize-Products,509.5,9.7
465,Commerce Clearing House,505.3,47.6
466,HNI,503.6,29.3
467,Kenner Parker Toys,502.8,24.9
468,Coleman,501.6,17.3
469,Coleco Industries,500.7,-111.2
470,Sun-Diamond Growers,496.4,N.A.
471,Computervision,494.7,-5.8
472,Amalgamated Sugar,492.8,12.3
473,Stanadyne,492.8,21.1
474,Diamond-Bathurst,491.8,-6.2
475,Longview Fibre,487.7,33.5
476,Tambrands,486.6,69.1
477,SCI Systems,470.2,13.8
478,Scientific-Atlanta,469.1,-9.2
479,Carlisle,466.1,19.7
480,Moore McCormack Resources,462.4,-121.4
481,Seagate Technology,459.8,34.5
482,Wisconsin Dairies Cooperative,459.2,N.A.
483,ATCOR,458.4,-3.7
484,Clevite Industries,453.8,11.4
485,Millipore,443.1,39.1
486,Barnes Group,439.7,16.6
487,Alberto-Culver,439.0,8.6
488,Noxell,438.8,37.1
489,Russell,437.5,43.3
490,Robertshaw Controls,436.3,12.8
491,Trinity Industries,434.3,0.9
492,Standard Products,433.2,27.2
493,Xidex,432.3,32.2
494,Michigan Milk Prod. Assoc.,431.6,N.A.
495,Lancaster Colony,423.4,2.6
496,Allen Group,423.2,-8.6
497,Bassett Furniture Industries,421.6,19.5
498,Allied Products,420.8,16.2
499,Katy Industries,420.5,-9.8
500,Rochester & Pittsburgh Coal,420.2,18.6
